operator,name_from,name_to,vehicle_class,price,distance,effective_from,effective_to,season_start,season_end,source_id
APRR,AMBERIEU,CHARMONT (LIM.CONC),1,34.90,362.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,CHATEAU-THIERRY,1,51.90,520.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,CHATENOIS,1,28.80,320.64,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,CHATILLON-LABORDE,1,39.40,424.40,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,CHAUMONT-SEMOUTIERS,1,26.10,267.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,CHEMERY,1,70.10,575.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,CHOISEY,1,14.70,139.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,CLERMONT EN ARGONNE,1,46.30,500.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,CLERMONT-BARRIERE,1,89.60,760.59,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,COLOMBEY-LES-BELLES,1,32.70,349.34,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,COMBRONDE,1,84.90,723.37,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,COURTENAY,1,33.20,344.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,DEUX CHAISES,1,81.30,687.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,DIJON SUD,1,16.20,183.29,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,DIJON-ARC S/TILLE,1,17.70,181.90,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,DIJON-CRIMOLOIS,1,17.60,179.79,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,DOLE,1,14.70,155.99,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,DORMANS,1,49.10,495.15,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,EGLETONS,1,99.40,844.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ELOISE,1,9.70,66.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ESCRENNES,1,47.00,416.21,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ESVRES,1,75.20,630.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,FEILLENS,1,6.70,67.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,FLEURY-EN-BIERE,1,41.30,428.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,FONTAINEBLEAU,1,35.90,385.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,FONTENAY /LOING,1,38.80,370.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,FORET DE TRONCAIS,1,77.20,641.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,FORGES,1,36.90,407.13,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,FRESNES EN WOEVRE,1,51.60,540.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,GANNAT,1,84.60,721.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,GENDREY,1,16.50,172.57,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,GERZAT-VILLE,1,86.50,742.23,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,GIDY,1,57.60,452.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,GONDREVILLE A77/N,1,40.60,377.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,GONDREVILLE A77/S,1,45.10,424.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,GROISSIAT,1,6.50,50.98,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,GYE,1,33.50,362.95,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,JARNY,1,52.90,563.05,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,JOIGNY,1,29.60,327.79,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,L ISLE-S/LE-DOUBS,1,23.70,248.99,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LA BOISSE,1,5.80,49.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LA BOISSE - MONTLUEL,1,3.30,28.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LA COTIERE,1,3.80,34.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LA CROIX-CHALON,1,4.80,36.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LA FOLIE-B/PARIS,1,66.40,527.31,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LAMOTTE-BEUVRON,1,62.70,499.41,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LANGRES NORD,1,23.70,254.44,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LANGRES SUD,1,22.40,234.79,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LE MIROIR,1,7.40,70.95,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,LES EPRUNES,1,40.70,448.00,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MACON CENTRE,1,6.70,69.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MACON NORD,1,6.90,74.69,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MAGNANT,1,29.90,318.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MANZAT,1,86.50,735.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MAROLLES-SUR-SEINE,1,36.90,399.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MER,1,62.60,492.91,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MEUNG SUR LOIRE,1,60.50,476.41,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MONT CHOISY,1,40.50,421.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MONTIGNY-LE-ROI,1,25.00,274.54,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MONTLUCON,1,79.60,666.69,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MONTMARAULT,1,80.90,679.29,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MONTREUIL (REIMS),1,54.50,541.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,MONTREUIL AUX LIONS,1,56.70,567.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,NEMOURS,1,35.90,382.77,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,NITRY,1,24.20,265.49,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,NUITS-ST-GEORGES,1,15.20,165.79,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,OLIVET,1,59.30,467.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ORLEANS-CENTRE,1,58.60,460.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ORLEANS-NORD,1,57.80,454.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,PEROUGES,1,1.90,17.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,PONT D AIN,1,0.90,7.36,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,POUILLY-EN-AUXOIS,1,17.50,191.19,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,REIMS EST (TAISSY),1,46.80,468.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,REIMS NORD (ORMES),1,48.10,474.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,REIMS OUEST (THILLOIS),1,48.50,481.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,REIMS SUD,1,46.60,467.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,REPLONGES,1,6.70,63.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,RIOM,1,86.30,736.21,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ROBECOURT,1,25.50,296.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SAINT GENIS,1,5.30,53.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SAINT MAURICE,1,28.70,288.99,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SAINT THIBAULT,1,33.20,344.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SALBRIS,1,64.30,518.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SAVIGNY /CLAIRIS,1,32.80,345.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SEURRE,1,15.80,166.89,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SOIRANS,1,15.80,158.19,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SOMMESOUS,1,38.20,399.95,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST AMAND-MONTROND,1,74.60,612.56,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST ETIENNE AU TEMPLE,1,42.40,449.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST GERMAIN LES VERGNE,1,104.70,888.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST GIBRIEN,1,41.60,428.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST HILAIRE,1,33.80,349.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST JULIEN SANCY,1,91.50,778.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST MARTIN-DU-FRESNE,1,4.10,31.09,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST ROMAIN SUR CHER,1,71.00,587.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST-DENIS-LES-SENS,1,34.30,369.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,ST-GERMAIN-LAXIS,1,39.40,431.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,STE MENEHOULD,1,44.70,482.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,SYLANS,1,5.20,40.66,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,THENNELIERES,1,33.60,348.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,TIL CHATEL,1,19.70,204.74,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,TORVILLIERS,1,33.80,360.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,TOURNUS,1,9.50,100.19,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,TOURS-C/MONNAIE,1,71.50,568.01,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,TULLE EST,1,102.30,862.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,TULLE NORD,1,103.00,870.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,URY,1,36.00,394.60,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,USSEL EST,1,94.30,802.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,USSEL OUEST,1,96.40,819.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VAL DE SAONE,1,7.70,74.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VALLEE DE L'AUBE,1,36.10,375.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VATRY,1,39.00,404.25,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VEIGNE,1,77.40,649.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VERDUN,1,51.60,540.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VIERZON-EST,1,67.20,544.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VIERZON-NORD,1,66.60,539.11,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VILLE SOUS LAFERTE,1,27.80,290.94,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VILLEFRANCHE S/ CHER,1,68.30,554.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VILLENEUVE-DONDAGRE,1,32.70,356.71,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VIRIAT,1,3.90,32.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VIRY,1,14.10,100.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VOIE SACREE,1,48.80,513.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VULAINES,1,35.30,387.96,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBERIEU,VULCANIA BROMONT,1,88.90,755.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,AMBERIEU,1,66.90,539.81,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,ARLAY,1,61.00,480.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,AUXERRE NORD,1,38.80,237.82,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,AUXERRE SUD,1,38.80,249.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,AVALLON,1,43.00,293.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BALAN,1,67.80,563.84,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BAUME-LES-DAMES,1,64.10,520.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BEAUNE NORD,1,51.50,385.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BEAUNE SUD,1,52.80,391.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BEAUPONT,1,64.30,524.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BEAUREPAIRE,1,62.20,495.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BELLEVILLE S/SAONE,1,62.30,496.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BERSAILLIN,1,60.80,475.73,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BESANCON EST,1,61.30,501.24,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BESANCON NORD,1,61.30,486.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BESANCON OUEST,1,61.30,477.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BEYNOST,1,70.30,578.00,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BIERRE-LES-SEMUR,1,45.10,319.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BOURG NORD,1,62.50,497.61,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BOURG SUD,1,63.80,518.04,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,BULGNEVILLE,1,55.80,451.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,CHALON CENTRE,1,55.20,413.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,CHALON NORD,1,55.20,410.24,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,CHALON SUD,1,55.20,419.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,CHATENOIS,1,56.40,461.22,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,CHATILLON-LABORDE,1,42.10,274.44,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,CHAUMONT-SEMOUTIERS,1,48.80,368.69,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,CHOISEY,1,57.60,442.43,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,CLERMONT-BARRIERE,1,40.00,380.38,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,COLOMBEY-LES-BELLES,1,59.20,489.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,COMBRONDE,1,35.30,343.16,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,COURTENAY,1,34.30,195.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,DIJON SUD,1,55.40,420.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,DIJON-ARC S/TILLE,1,57.10,436.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,DIJON-CRIMOLOIS,1,56.40,468.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,DOLE,1,57.60,444.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,FEILLENS,1,59.90,472.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,FLEURY-EN-BIERE,1,40.70,279.46,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,FONTAINEBLEAU,1,38.00,236.51,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,FORET DE TRONCAIS,1,27.60,261.55,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,FORGES,1,39.70,257.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,GANNAT,1,35.00,341.17,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,GENDREY,1,58.70,461.20,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,GERZAT-VILLE,1,36.90,362.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,GROISSIAT,1,70.70,569.07,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,GYE,1,61.50,503.53,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,JOIGNY,1,36.00,212.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,L ISLE-S/LE-DOUBS,1,65.70,537.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,LA BOISSE,1,71.80,589.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,LA BOISSE - MONTLUEL,1,69.40,568.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,LA COTIERE,1,70.20,574.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,LA CROIX-CHALON,1,68.90,554.47,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,LANGRES NORD,1,50.90,395.02,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,LANGRES SUD,1,51.70,401.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,LE MIROIR,1,63.30,510.86,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,LES EPRUNES,1,43.20,298.04,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,MACON NORD,1,59.80,465.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,MACON SUD,1,60.70,475.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,MAGNANT,1,45.30,317.85,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,MAROLLES-SUR-SEINE,1,39.70,249.65,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,MONTIGNY-LE-ROI,1,52.60,415.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,MONTLUCON,1,30.00,286.48,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,MONTMARAULT,1,31.30,299.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,NEMOURS,1,38.00,233.56,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,NITRY,1,41.10,274.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,NUITS-ST-GEORGES,1,53.70,403.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,PEROUGES,1,67.80,557.27,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,PONT D AIN,1,65.20,532.45,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,POUILLY-EN-AUXOIS,1,48.90,348.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,REPLONGES,1,59.90,475.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,RIOM,1,36.70,356.00,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,ROBECOURT,1,54.30,437.08,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,SAINT GENIS,1,64.40,565.64,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,SAINT MAURICE,1,70.40,577.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,SAINT THIBAULT,1,42.60,291.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,SEURRE,1,54.90,414.92,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,SOIRANS,1,56.30,442.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,ST AMAND-MONTROND,1,25.00,232.35,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,ST MARTIN-DU-FRESNE,1,68.60,549.18,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,ST-DENIS-LES-SENS,1,36.70,219.76,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,ST-GERMAIN-LAXIS,1,42.10,281.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,SYLANS,1,69.30,558.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,THENNELIERES,1,44.00,303.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,TIL CHATEL,1,54.20,431.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,TORVILLIERS,1,42.10,275.54,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,TOURNUS,1,56.90,439.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,URY,1,38.80,245.39,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,VAL DE SAONE,1,67.20,585.99,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,VILLE SOUS LAFERTE,1,46.90,345.52,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,VILLEFRANCHE-LIMAS,1,67.50,541.42,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,VILLEFRANCHE-NORD,1,63.30,505.67,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,VILLEFRANCHE-VILLE,1,63.90,510.97,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,VILLENEUVE-DONDAGRE,1,35.40,206.75,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,VIRIAT,1,62.60,507.64,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,AMBOISE CH.RENAULT,VULAINES,1,40.00,248.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,ALLAINES,1,52.30,403.12,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,ALLAINVILLE,1,55.30,431.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,AMBERIEU,1,10.60,101.49,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,AMBOISE CH.RENAULT,1,61.00,480.32,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,ARTENAY,1,51.20,389.72,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,AUXERRE NORD,1,22.80,242.50,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,AUXERRE SUD,1,22.80,230.80,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,AUXY,1,36.60,333.62,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,AVALLON,1,17.60,186.70,2026-02-01,2027-01-31,,,aprr-class1-2026
APRR,ARLAY,BALAN,1,11.60,125.52,2026-02-01,2027-01-31,,,aprr-class1-2026
